phase,sample_index,season,stem,sar_path,opt_path,steps,max_keypoints,extractor,extractor_policy,extractors,match_preprocess,matcher_strategy,selected_extractor,worker_success,registration_reliable,match_count,inliers,inlier_ratio,rmse,mean_score,difference_mean,dx,dy,reliability_reasons,poor_spatial_coverage,bad_homography_shape,cascade_rescued,matcher_candidates_json,generation_ms,registration_ms,total_ms,error,result_dir,reused
coarse,51,winter,ROIs2017_winter_36_p235,E:\Data\winter\s1_36\ROIs2017_winter_s1_36_p235.png,E:\Data\winter\s2_36\ROIs2017_winter_s2_36_p235.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,aliked,True,False,59,7,0.1186,1.0876,0.322579,74.7141,9.5607,79.5577,inliers < 8;inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 510.24, ""error"": """", ""match_count"": 24, ""inliers"": 6, ""inlier_ratio"": 0.25, ""rmse"": 0.3726, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 476.63, ""error"": """", ""match_count"": 59, ""inliers"": 7, ""inlier_ratio"": 0.1186, ""rmse"": 1.0876, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2290.79,1168.1,3466.26,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0051_ROIs2017_winter_36_p235,False
coarse,52,fall,ROIs1970_fall_35_p888,E:\Data\fall\s1_35\ROIs1970_fall_s1_35_p888.png,E:\Data\fall\s2_35\ROIs1970_fall_s2_35_p888.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,aliked,True,False,52,6,0.1154,0.5747,0.219492,48.8336,102.4237,83.6059,inliers < 8;inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 514.36, ""error"": """", ""match_count"": 13, ""inliers"": 5, ""inlier_ratio"": 0.3846, ""rmse"": 0.1891, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 486.08, ""error"": """", ""match_count"": 52, ""inliers"": 6, ""inlier_ratio"": 0.1154, ""rmse"": 0.5747, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2281.08,1162.33,3451.84,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0052_ROIs1970_fall_35_p888,False
coarse,53,spring,ROIs1158_spring_42_p829,E:\Data\spring\s1_42\ROIs1158_spring_s1_42_p829.png,E:\Data\spring\s2_42\ROIs1158_spring_s2_42_p829.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,aliked,True,False,87,8,0.092,1.1282,0.259414,39.3271,71.8265,-1.6608,inlier_ratio < 0.25,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 512.04, ""error"": """", ""match_count"": 76, ""inliers"": 6, ""inlier_ratio"": 0.0789, ""rmse"": 0.7297, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 475.45, ""error"": """", ""match_count"": 87, ""inliers"": 8, ""inlier_ratio"": 0.092, ""rmse"": 1.1282, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2264.9,1156.96,3428.66,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0053_ROIs1158_spring_42_p829,False
coarse,54,summer,ROIs1868_summer_4_p420,E:\Data\summer\s1_4\ROIs1868_summer_s1_4_p420.png,E:\Data\summer\s2_4\ROIs1868_summer_s2_4_p420.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,superpoint,True,True,405,169,0.4173,1.9971,0.319947,90.6851,-1.4505,-0.3488,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 544.15, ""error"": """", ""match_count"": 405, ""inliers"": 169, ""inlier_ratio"": 0.4173, ""rmse"": 1.9971, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 495.08, ""error"": """", ""match_count"": 107, ""inliers"": 15, ""inlier_ratio"": 0.1402, ""rmse"": 1.2029, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2261.46,1211.77,3480.2,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0054_ROIs1868_summer_4_p420,False
coarse,55,winter,ROIs2017_winter_56_p451,E:\Data\winter\s1_56\ROIs2017_winter_s1_56_p451.png,E:\Data\winter\s2_56\ROIs2017_winter_s2_56_p451.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,superpoint,True,True,37,10,0.2703,1.3433,0.216008,103.0771,-136.4608,-109.7909,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 531.78, ""error"": """", ""match_count"": 37, ""inliers"": 10, ""inlier_ratio"": 0.2703, ""rmse"": 1.3433, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 483.8, ""error"": """", ""match_count"": 48, ""inliers"": 10, ""inlier_ratio"": 0.2083, ""rmse"": 1.3782, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2273.08,1196.96,3477.41,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0055_ROIs2017_winter_56_p451,False
coarse,56,fall,ROIs1970_fall_2_p627,E:\Data\fall\s1_2\ROIs1970_fall_s1_2_p627.png,E:\Data\fall\s2_2\ROIs1970_fall_s2_2_p627.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,aliked,True,True,52,13,0.25,1.5292,0.353475,92.3458,-7.2255,87.9484,,False,False,True,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 510.62, ""error"": """", ""match_count"": 96, ""inliers"": 9, ""inlier_ratio"": 0.0938, ""rmse"": 1.3004, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 489.74, ""error"": """", ""match_count"": 52, ""inliers"": 13, ""inlier_ratio"": 0.25, ""rmse"": 1.5292, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2267.11,1185.29,3459.85,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0056_ROIs1970_fall_2_p627,False
coarse,57,spring,ROIs1158_spring_70_p579,E:\Data\spring\s1_70\ROIs1158_spring_s1_70_p579.png,E:\Data\spring\s2_70\ROIs1158_spring_s2_70_p579.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,superpoint,True,False,27,6,0.2222,0.3707,0.199251,94.4162,-189.4957,-278.0305,inliers < 8;inlier_ratio < 0.25,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 499.22, ""error"": """", ""match_count"": 27, ""inliers"": 6, ""inlier_ratio"": 0.2222, ""rmse"": 0.3707, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 490.17, ""error"": """", ""match_count"": 17, ""inliers"": 5, ""inlier_ratio"": 0.2941, ""rmse"": 0.8243, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2276.88,1166.72,3450.81,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0057_ROIs1158_spring_70_p579,False
coarse,58,summer,ROIs1868_summer_38_p1011,E:\Data\summer\s1_38\ROIs1868_summer_s1_38_p1011.png,E:\Data\summer\s2_38\ROIs1868_summer_s2_38_p1011.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,superpoint,True,True,166,58,0.3494,1.9413,0.271459,104.5702,2.283,-6.2051,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 537.86, ""error"": """", ""match_count"": 166, ""inliers"": 58, ""inlier_ratio"": 0.3494, ""rmse"": 1.9413, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 493.91, ""error"": """", ""match_count"": 85, ""inliers"": 11, ""inlier_ratio"": 0.1294, ""rmse"": 1.0614, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2294.22,1202.1,3503.81,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0058_ROIs1868_summer_38_p1011,False
coarse,59,winter,winter_img_temperate_p4662,E:\Data\winter\s1_170\winter_img_temperate_p4662.png,E:\Data\winter\s2_170\winter_img_temperate_p4662.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,aliked,True,False,31,5,0.1613,0.2451,0.227871,89.468,126.2613,-37.5408,inliers < 8;inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 485.14, ""error"": """", ""match_count"": 4, ""inliers"": 4, ""inlier_ratio"": 1.0, ""rmse"": 0.0, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 458.35, ""error"": """", ""match_count"": 31, ""inliers"": 5, ""inlier_ratio"": 0.1613, ""rmse"": 0.2451, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2273.83,1117.44,3398.36,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0059_winter_img_temperate_p4662,False
coarse,60,fall,ROIs1970_fall_16_p295,E:\Data\fall\s1_16\ROIs1970_fall_s1_16_p295.png,E:\Data\fall\s2_16\ROIs1970_fall_s2_16_p295.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,aliked,True,True,142,49,0.3451,1.9877,0.29079,84.3228,2.3568,3.4843,,False,False,True,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 498.09, ""error"": """", ""match_count"": 65, ""inliers"": 10, ""inlier_ratio"": 0.1538, ""rmse"": 1.5458, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 502.31, ""error"": """", ""match_count"": 142, ""inliers"": 49, ""inlier_ratio"": 0.3451, ""rmse"": 1.9877, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2263.38,1174.65,3444.9,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0060_ROIs1970_fall_16_p295,False
coarse,61,spring,ROIs1158_spring_47_p434,E:\Data\spring\s1_47\ROIs1158_spring_s1_47_p434.png,E:\Data\spring\s2_47\ROIs1158_spring_s2_47_p434.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,superpoint,True,True,261,82,0.3142,1.9218,0.278651,51.5467,-18.2789,-17.9087,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 526.55, ""error"": """", ""match_count"": 261, ""inliers"": 82, ""inlier_ratio"": 0.3142, ""rmse"": 1.9218, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 487.23, ""error"": """", ""match_count"": 81, ""inliers"": 10, ""inlier_ratio"": 0.1235, ""rmse"": 1.4356, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2276.31,1192.87,3476.45,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0061_ROIs1158_spring_47_p434,False
coarse,62,summer,ROIs1868_summer_134_p911,E:\Data\summer\s1_134\ROIs1868_summer_s1_134_p911.png,E:\Data\summer\s2_134\ROIs1868_summer_s2_134_p911.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,superpoint,True,False,47,7,0.1489,1.1762,0.214642,41.0022,-148.2621,-30.797,inliers < 8;inlier_ratio < 0.25,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 494.75, ""error"": """", ""match_count"": 47, ""inliers"": 7, ""inlier_ratio"": 0.1489, ""rmse"": 1.1762, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 470.67, ""error"": """", ""match_count"": 63, ""inliers"": 7, ""inlier_ratio"": 0.1111, ""rmse"": 0.7576, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2251.59,1144.89,3403.61,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0062_ROIs1868_summer_134_p911,False
coarse,63,winter,winter_img_temperate_p1394,E:\Data\winter\s1_171\winter_img_temperate_p1394.png,E:\Data\winter\s2_171\winter_img_temperate_p1394.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,aliked,True,False,17,5,0.2941,0.4408,0.241438,181.1537,57.9684,38.9448,inliers < 8;bad_homography_shape,False,True,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 472.36, ""error"": """", ""match_count"": 4, ""inliers"": 4, ""inlier_ratio"": 1.0, ""rmse"": 0.0, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 470.96, ""error"": """", ""match_count"": 17, ""inliers"": 5, ""inlier_ratio"": 0.2941, ""rmse"": 0.4408, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2253.53,1084.66,3345.22,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0063_winter_img_temperate_p1394,False
coarse,64,fall,ROIs1970_fall_124_p517,E:\Data\fall\s1_124\ROIs1970_fall_s1_124_p517.png,E:\Data\fall\s2_124\ROIs1970_fall_s2_124_p517.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,superpoint,True,False,55,11,0.2,1.1002,0.244437,40.8111,4.2668,-28.4279,inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 508.3, ""error"": """", ""match_count"": 55, ""inliers"": 11, ""inlier_ratio"": 0.2, ""rmse"": 1.1002, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 471.2, ""error"": """", ""match_count"": 41, ""inliers"": 5, ""inlier_ratio"": 0.122, ""rmse"": 0.212, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2316.26,1158.69,3482.8,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0064_ROIs1970_fall_124_p517,False
coarse,65,spring,ROIs1158_spring_63_p826,E:\Data\spring\s1_63\ROIs1158_spring_s1_63_p826.png,E:\Data\spring\s2_63\ROIs1158_spring_s2_63_p826.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,superpoint,True,True,323,194,0.6006,1.84,0.251349,112.72,0.7649,1.009,,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 557.16, ""error"": """", ""match_count"": 323, ""inliers"": 194, ""inlier_ratio"": 0.6006, ""rmse"": 1.84, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}, {""extractor"": ""aliked"", ""elapsed_ms"": 487.71, ""error"": """", ""match_count"": 193, ""inliers"": 56, ""inlier_ratio"": 0.2902, ""rmse"": 2.1154, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2251.27,1202.22,3460.64,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0065_ROIs1158_spring_63_p826,False
coarse,66,summer,ROIs1868_summer_88_p558,E:\Data\summer\s1_88\ROIs1868_summer_s1_88_p558.png,E:\Data\summer\s2_88\ROIs1868_summer_s2_88_p558.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,superpoint,True,False,50,8,0.16,1.2884,0.22629,102.2306,-474.4668,19.4935,inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 512.7, ""error"": """", ""match_count"": 50, ""inliers"": 8, ""inlier_ratio"": 0.16, ""rmse"": 1.2884, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 470.54, ""error"": """", ""match_count"": 47, ""inliers"": 6, ""inlier_ratio"": 0.1277, ""rmse"": 0.1505, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2288.4,1159.53,3454.86,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0066_ROIs1868_summer_88_p558,False
coarse,67,winter,ROIs2017_winter_85_p162,E:\Data\winter\s1_85\ROIs2017_winter_s1_85_p162.png,E:\Data\winter\s2_85\ROIs2017_winter_s2_85_p162.png,8,2048,superpoint+aliked,cascade,superpoint+aliked,structure,cascade-superpoint+aliked-structure,aliked,True,False,74,6,0.0811,1.0234,0.290524,134.277,135.3448,99.0654,inliers < 8;inlier_ratio < 0.25,False,False,False,"[{""extractor"": ""superpoint"", ""elapsed_ms"": 480.63, ""error"": """", ""match_count"": 65, ""inliers"": 5, ""inlier_ratio"": 0.0769, ""rmse"": 0.1831, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}, {""extractor"": ""aliked"", ""elapsed_ms"": 475.56, ""error"": """", ""match_count"": 74, ""inliers"": 6, ""inlier_ratio"": 0.0811, ""rmse"": 1.0234, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2298.73,1143.1,3449.54,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_cascade-superpoint_aliked-structure_steps_8_keypoints_2048\0067_ROIs2017_winter_85_p162,False
